latitude,longitude,bright_ti4
-14.38198,143.67487,303.1
-15.37904,142.2962,327.3
-15.43001,142.73766,300.1
-14.40894,143.60817,306.7
-14.16295,130.58858,314.1
-14.32179,143.52731,306.6
-14.16427,130.59474,303.7
-15.36301,142.21928,301.8
-14.36677,143.57861,307.1
-14.239,143.45695,305.2
-14.16481,130.00342,300.1
-15.20813,130.26637,307.2
-15.13604,129.93486,301.7
-14.1657,130.63385,305.6
-15.12925,129.93652,302.7
-14.16437,130.62767,309.5
-15.34885,142.25975,297.5
-14.31119,143.50346,303.3
-14.31458,143.52486,299.5
-15.16123,129.985,305.7
-15.38397,142.28397,325.2
-15.37039,142.32797,315.5
-15.16004,129.97952,311.6
-14.05995,142.32933,304.9
-15.40677,130.7533,305.3
-15.43759,130.74239,319.1
-15.44389,130.5341,303.6
-19.50703,146.41078,307.6
-15.36033,130.75833,310.3
-15.34613,130.75552,312.2
-15.42295,130.52037,301.6
-15.39357,130.75832,323.5
-19.50628,146.41292,306.9
-15.4311,130.74377,302.7
-19.45195,146.32179,297.1
-15.41173,130.74834,315.8
-19.44179,146.24756,295
-15.42344,130.73985,313.3
-15.41859,130.74519,302.2
-21.83238,148.0248,299.2
-20.59673,146.41621,296
-15.40474,130.50017,301.1
-15.48725,130.68971,316
-15.48078,130.69127,308.3
-15.23277,130.24153,302.7
-15.23142,130.23541,299
-15.49645,130.66931,324.5
-15.18007,129.94044,313.7
-15.49923,130.65063,310.8
-15.50062,130.62547,324.4
-15.1881,129.91225,303.1
-15.50317,130.6373,312.2
-15.50586,130.6181,312.3
-15.17721,129.92758,305.8
-15.18938,129.91801,308.1
-15.18261,129.91971,325.7
-15.51063,130.58717,306.6
-15.17786,129.89836,316.9
-15.18034,129.90953,330.4
-15.50671,130.60037,309.7
-15.50617,130.58777,312.5
-15.22207,130.2565,306.3
-15.5132,130.56784,312
-15.5087,130.59953,308.4
-15.48695,130.53021,310.1
-15.51066,130.55637,310.1
-15.46711,130.72212,317.3
-15.13635,129.93674,304.8
-15.50789,130.63652,322.3
-15.15912,130.00632,313.8
-15.4845,130.68454,300.2
-15.49498,130.42313,312.1
-15.50526,130.62465,343.8
-15.39561,130.49001,300.5
-25.4498,148.40054,295.9
-22.9885,148.58481,298.7
-20.7387,139.47623,308.8
-24.00538,131.5549,306.4
-28.01489,148.19536,304.8
-27.30683,148.04117,296.3
-28.79858,148.16357,296.1
-27.24314,151.19664,300.2
-27.23792,151.20126,312.1
-28.10702,147.3774,297.7
-31.37466,150.68982,304.1
-30.4938,148.70943,301.9
-29.52415,146.94498,300.5
-32.2589,149.20522,304.3
-30.35966,149.3647,297.9
-32.20742,146.73096,301.9
-31.88848,146.45964,302.5
-31.09649,146.68561,313.6
-32.24559,150.93492,298.5
-32.24587,150.93929,307.3
-30.7439,151.16911,309.5
-31.79268,148.4949,297.4
-30.89309,147.60213,303.2
-32.71434,147.02814,297.3
-34.42865,146.38637,313.6
-33.73838,141.99757,319.8
-13.76127,130.24817,303.8
-12.4746,133.1308,304.7
-13.37949,132.04866,297.5
-13.37832,132.05006,310.4
-13.42332,132.07793,295.4
-13.31501,131.96988,315.8
-14.02033,131.51907,296.2
-13.43027,132.07716,296.1
-13.57414,131.47029,311.7
-13.57641,131.47092,314.8
-12.82874,132.8896,311.6
-12.97824,132.96172,315.3
-13.02859,132.95036,297.9
-11.42159,130.47717,308.5
-11.42776,130.47638,304.5
-11.42951,130.49083,305.1
-11.42786,130.48256,311
-11.43403,130.48177,302.7
-11.44076,130.48584,299.1
-11.42101,130.47241,318.2
-11.6612,130.4037,304.5
-13.03987,131.04018,298
-13.9674,130.58934,301.8
-13.97439,130.59387,300.3
-16.05292,125.88113,329.1
-16.05356,125.88642,334.2
-15.17938,129.90958,304.6
-15.50461,130.61438,308.5
-16.05228,125.87586,331.2
-14.16865,130.01122,310.8
-16.05777,125.88052,309.6
-13.99734,130.61237,308.8
-15.21995,130.26115,311.9
-15.48921,130.52737,300.5
-15.49237,130.49393,305.7
-15.17867,129.90314,304.1
-16.07219,125.91794,320.9
-13.96945,130.59402,300.7
-15.23426,130.21213,300.2
-15.50774,130.58028,311.6
-16.09358,126.01198,300.8
-15.16278,129.98955,308.3
-16.06746,125.87923,322
-15.15817,130.00565,301
-15.18385,129.90823,309.4
-15.17887,129.92119,300.4
-16.06041,125.90221,297.6
-15.18093,129.94128,307.7
-15.20817,130.27203,307.3
-16.17815,125.99789,302.1
-15.1599,129.98337,306.2
-16.05422,125.89185,329.4
-15.17519,129.94696,311.2
-15.51054,130.60776,317.7
-15.16151,129.9993,302.7
-15.19995,130.33673,311.4
-15.21406,130.26663,310.3
-15.48569,130.68956,319.2
-15.21244,130.27226,300.9
-15.4933,130.43895,300.9
-16.0715,125.9123,316.7
-16.06595,125.90724,304.6
-15.50574,130.62556,314.6
-15.16669,129.98785,306.3
-15.17176,129.91336,304.3
-15.1712,129.90787,329.5
-15.50738,130.64177,312.7
-15.2358,130.22716,312.5
-16.65796,123.58708,310.8
-15.50403,130.60872,301.7
-15.17023,129.96031,303.3
-15.48626,130.69533,306.6
-15.22047,130.26622,301
-15.18239,129.93704,306.2
-15.50251,130.65913,318.6
-15.50629,130.63103,316.1
-15.17753,129.9081,327.9
-15.50518,130.62004,318.3
-15.50829,130.58572,320.3
-14.09727,130.3871,306.8
-14.01763,130.43913,303.8
-14.0292,130.42728,306.6
-14.15408,130.0392,308
-14.16716,130.0555,319.3
-14.62375,126.92065,297.9
-14.62156,126.92057,301.7
-14.64962,126.89503,309.7
-15.19902,131.328,318.5
-15.19989,131.3259,309.7
-15.3424,130.75334,303.1
-15.16968,130.35678,305.9
-15.07971,131.08809,316.2
-15.15949,131.27588,303.9
-15.16687,131.28123,301.9
-15.08091,131.06967,298.7
-15.07363,131.06465,299.5
-14.61969,130.61555,301.4
-14.6191,130.61014,299.6
-14.65252,130.61021,314.2
-14.6461,130.61143,310
-14.24464,130.72128,305.1
-14.25818,130.72533,310.6
-15.24802,131.18925,298.4
-15.42574,130.74324,318.9
-15.26641,131.16908,320.1
-14.26466,130.72456,299.1
-15.45631,130.7282,328.4
-15.44423,130.74074,307.1
-14.75912,130.69453,303.2
-14.73909,130.69171,316.7
-14.33811,130.67899,303.1
-15.10694,130.5685,302.5
-15.45138,130.73401,313.7
-15.10751,130.57399,306
-15.16492,131.19456,308.7
-15.42953,130.524,299.4
-15.44366,130.53345,305.2
-15.43032,130.52939,320.1
-15.40665,130.75162,308.9
-15.39466,130.76476,308.8
-15.38751,130.75969,302.3
-15.36779,130.76208,318.8
-15.38955,130.75909,307.6
-15.36984,130.76143,323
-15.1406,130.39497,305.7
-15.44383,130.53331,307.6
-14.6704,130.65602,317.1
-14.63423,130.62317,325.2
-14.64124,130.62767,332.5
-15.35409,130.75798,307.7
-15.34699,130.75323,312.8
-15.35611,130.75728,323
-14.671,130.66164,303.4
-14.6423,130.63791,319.4
-14.62728,130.62509,319.1
-15.13668,130.41446,299.3
-14.64552,130.60587,321
-14.64188,130.63881,308.2
-14.29683,130.72357,300
-14.64131,130.63361,348.5
-14.17637,130.6403,321.6
-14.28468,130.72771,302.4
-14.64075,130.62851,329.3
-14.23639,130.70518,305.2
-14.22989,130.7057,328.1
-14.19355,130.67067,300
-14.20632,130.67525,300.2
-14.19241,130.65953,299.2
-14.66335,130.65129,305.9
-14.6343,130.62946,308.4
-14.73368,130.69487,299.1
-15.25591,131.06561,300.7
-14.1773,130.63947,315.4
-14.18517,130.66116,305.4
-15.02007,131.77521,304.7
-16.08033,125.98479,299.4
-15.13476,130.40105,301
-15.11228,130.55693,307.6
-15.2203,131.3242,300.1
-15.21878,131.32007,301.2
-15.14043,131.15408,304.1
-15.11643,130.53424,302.8
-15.111,130.54906,299.3
-14.71252,130.68907,307.2
-15.11585,130.53181,302.4
-15.13312,131.14886,307.5
-15.43887,130.74161,305.5
-14.94329,131.82864,296.9
-15.12703,131.15578,303.8
-15.00894,131.78883,300.5
-14.62027,130.6147,310.1
-17.24101,123.83432,311.5
-20.61133,116.76162,330
-20.79242,119.44666,346.1
-20.60801,116.76222,327.6
-20.61075,116.75793,301.6
-23.34536,119.71011,295.6
-30.86264,121.49109,295.7
-31.27964,115.84464,302.8
-33.25979,121.08913,302.5
-33.25533,121.08973,318.2
-33.54436,116.56816,303.1
-33.9473,116.72597,311.7
-32.9522,116.04025,299
-30.2842,115.23289,295.2
-32.95715,116.04165,305.6
-33.81838,116.42374,331.7
-32.94651,116.05057,310.2
-31.87358,116.41332,299.6
-31.75058,116.19891,295.1
-32.44222,116.16197,308.1
-33.65032,116.44958,296.5
-33.69283,117.59742,306.2
-34.21787,116.70232,300.1
-34.05725,116.46638,305.4
-34.99131,117.80417,299.6
-42.33496,147.2541,325.3
-36.37983,149.47203,333.3
-33.69452,148.83519,329.6
-34.24528,144.22258,331.5
-33.65717,142.65709,332
-31.70916,151.07072,343.7
-31.81018,151.50925,339.3
-34.01154,149.73036,335.8
-31.70823,151.07529,354.9
-34.00779,149.72945,343.6
-35.07092,147.22447,327.8
-33.74426,149.08882,331.3
-33.70744,149.38257,345.4
-32.99577,137.58871,331.5
-30.31146,148.95699,341.6
-31.71825,147.18105,330.7
-31.19429,151.89862,340.7
-31.63649,146.23503,330.7
-28.54824,149.83336,334.4
-31.241,148.05779,336.4
-26.20722,152.85156,337.5
-27.41599,150.01657,352.8
-27.85478,149.1796,354.2
-27.85398,149.18362,341.6
-27.56064,148.90804,345.1
-27.54784,148.90912,356.8
-27.55906,148.91592,339.8
-27.54769,148.82321,331.4
-28.02693,148.15417,339.9
-27.55587,148.91103,351
-27.56063,148.90807,340.4
-23.36366,146.75186,350.1
-23.47406,147.5106,332.8
-22.58803,148.5838,328.2
-14.77853,144.30295,333
-15.6347,143.23282,331.4
-15.63251,143.22383,340.6
-16.16996,136.61691,349.2
-16.13408,136.71448,342.9
-16.13097,136.70938,354.5
-16.12786,136.70428,350.6
-16.12718,136.68094,339.5
-16.12103,136.69865,367
-16.11974,136.67987,338.1
-16.11098,136.65999,356.4
-15.92617,136.14528,347.2
-16.16561,136.62099,337.5
-16.27421,136.77893,339.8
-14.78452,144.31386,350.2
-14.87311,144.31335,340.2
-14.87527,144.32361,329.3
-14.97213,144.7868,339.7
-15.79388,137.06302,367
-15.7593,137.04471,351.6
-15.76117,137.05826,337.1
-15.7648,137.05881,350.5
-15.77673,136.99844,351.6
-15.79144,137.05382,355.2
-15.79328,137.06737,356.3
-15.78786,137.07982,350.7
-15.78905,137.07117,353.9
-15.78423,137.07928,342.6
-15.76852,137.08583,345.5
-15.76784,137.06367,336.2
-15.40604,142.40172,344.7
-15.4114,142.39061,335.5
-15.40887,142.4062,340.3
-15.42241,142.38847,349.3
-15.42051,142.40016,337.6
-15.42743,142.40134,353.2
-15.42427,142.42087,344.1
-15.43119,142.42206,334
-16.11723,136.6702,349.5
-16.1471,136.73026,337.3
-16.11411,136.6651,367
-16.28646,136.90924,338
-16.29445,136.90584,350.2
-16.28862,136.91273,336.6
-15.70236,142.21394,354.6
-15.18135,141.84773,348.2
-15.75203,137.04366,351.7
-15.75261,137.03934,367
-15.75566,137.04419,367
-15.74112,137.04208,347.6
-15.3788,142.18645,337.9
-15.38921,142.23177,334
-15.3891,142.18822,340.1
-15.34507,142.17677,334.3
-15.37008,142.19684,347.8
-15.39351,142.20479,333.5
-15.62425,142.74385,340.1
-15.38762,142.21962,330.3
-15.62075,142.74326,349.4
-15.43474,142.73579,356.7
-15.3869,142.17993,335
-15.37536,142.18588,336.8
-15.37351,142.19742,344
-14.79051,144.32481,351.5
-15.38483,142.3141,344.1
-15.37368,142.28471,342.5
-15.16605,129.97061,367
-14.28389,129.51346,367
-14.28967,129.51413,337.1
-15.48679,130.40009,341.8
-12.83911,135.72818,350.3
-13.98929,130.6118,344.6
-14.14534,129.98497,347.2
-13.00763,135.70287,350.7
-13.28326,142.49609,342.2
-15.17943,129.95348,351.3
-15.50987,130.58768,350.3
-16.04442,125.88166,343.1
-14.16037,130.63789,367
-14.16648,129.99898,367
-15.22352,130.25804,336.6
-14.30786,141.89491,330.2
-12.55763,141.89722,352.2
-15.51068,130.58025,347.1
-13.87155,141.95952,346.7
-14.15088,130.62598,332.2
-14.15009,130.63274,333.5
-14.16076,130.63452,356.2
-13.81886,141.97847,350
-15.16647,129.96672,344.5
-16.057,125.90688,336.5
-14.13647,130.60948,336.6
-13.01537,135.70146,333
-13.81477,141.98174,338.3
-13.59426,141.72801,341.4
-13.80849,141.97675,335.1
-14.16752,130.00252,367
-11.79986,142.07472,332.5
-14.17123,130.00723,349.7
-14.28669,129.86356,333.7
-15.186,129.94611,337.3
-13.99937,129.95621,332.7
-16.0439,125.87689,345.1
-14.16606,130.00279,355.2
-15.17997,129.89618,333.9
-14.15958,130.64455,330.3
-12.47624,134.94141,335.4
-15.48257,130.53471,341.9
-14.16407,130.65256,367
-15.50826,130.60229,341.3
-15.50224,130.65688,350.9
-13.59365,141.7318,333.8
-13.00718,135.70505,333.4
-13.8036,143.06145,352.9
-13.80721,143.06207,344.5
-15.4877,130.53629,356.2
-15.5135,130.55461,341.2
-15.50906,130.59503,340.4
-15.22311,130.26181,350.1
-13.26243,142.53477,341.8
-15.16202,130.00726,333.6
-13.96907,130.59903,367
-15.12238,129.93443,332.7
-15.50848,130.65036,338.5
-15.50929,130.64301,345.8
-15.48221,130.53555,333.6
-12.93117,135.97704,332.7
-13.01075,135.70807,336.1
-16.06964,125.84626,334.7
-15.51191,130.56914,338.4
-13.04602,135.92642,330.5
-13.12086,136.26801,342
-14.14647,129.98859,331.5
-12.47839,134.92879,348.3
-16.07038,125.92233,334.4
-13.16738,135.18623,343.1
-13.01034,135.71028,333.6
-12.88737,136.1839,334.6
-12.8843,136.17896,354.9
-15.12742,129.94067,353.9
-12.88492,136.17451,332.6
-13.01853,135.70667,333.1
-12.74253,135.7585,335.3
-15.48938,130.47549,336.3
-15.21622,130.27319,342.2
-15.21667,130.2691,339.8
-13.97049,130.60727,367
-13.26688,142.55241,348
-12.73878,135.75798,343.4
-15.23757,130.23302,333.8
-15.1637,129.93942,336.1
-14.35013,143.56766,335.1
-15.5127,130.5619,340.9
-13.29251,135.67027,335.8
-15.50548,130.62747,354.6
-16.0556,125.90988,346.8
-15.50264,130.65327,336.8
-14.16864,130.65987,367
-12.31325,134.9135,336.9
-15.15551,130.01445,335.2
-14.16047,130.00212,356.6
-14.04178,130.06448,341.4
-14.0439,130.06026,348.4
-15.5115,130.57281,345.1
-14.0422,130.06071,367
-14.15487,130.00148,367
-12.47305,134.93837,340
-13.21537,135.72823,348.6
-14.29033,129.86162,338.4
-14.15654,129.98625,350
-14.15634,130.00124,367
-12.93426,135.98204,335.7
-14.0451,129.80522,339.8
-15.48548,130.40062,335.8
-14.23659,130.03027,367
-13.32085,142.3074,336.1
-15.50946,130.59135,343.5
-13.81195,141.97731,333.3
-13.2826,142.5002,355.3
-15.23413,130.21278,338.8
-13.63922,141.68858,337.8
-12.48678,141.84135,335.5
-15.17545,131.20862,354
-15.17073,131.20659,367
-14.73523,130.69626,346.2
-15.10388,130.58057,334.2
-15.11703,130.513,334.6
-14.74102,130.6933,367
-12.68381,133.90686,348.1
-14.24454,130.72931,333.2
-14.27162,130.72913,367
-14.18151,130.66434,348.2
-14.17882,130.63977,330.6
-14.275,130.73047,367
-15.11825,130.50215,335.7
-15.41968,130.74677,350.9
-15.13456,130.45624,340.9
-12.75126,136.41661,332.7
-15.25738,131.09543,367
-15.36292,130.76442,367
-15.3525,130.7596,367
-14.17935,130.6611,343.1
-15.4135,130.75288,347.5
-15.40155,130.76167,334.6
-15.38453,130.76697,367
-15.37335,130.76909,347.9
-15.25776,131.09213,350.4
-14.22051,130.70309,330.1
-14.21554,130.69913,332.7
-14.21018,130.69864,367
-14.2052,130.69475,367
-14.20062,130.68735,367
-14.19606,130.67975,367
-14.16984,130.6497,347.5
-14.17601,130.64348,340.9
-14.19109,130.6757,350.1
-14.18611,130.67172,367
-14.1934,130.67981,367
-14.65496,130.65883,347.8
-14.1744,130.65709,340
-14.22428,130.71733,351.2
-14.1732,130.66724,367
-14.17654,130.66031,367
-14.66034,130.65965,343.4
-14.22926,130.72115,347.9
-14.19381,130.67644,344.2
-14.1835,130.67186,367
-14.23463,130.72144,341.8
-14.24493,130.72595,367
-14.25027,130.72658,349.4
-14.26095,130.72783,342.4
-12.53603,136.5722,332.6
-14.75674,130.69904,353.6
-14.27538,130.72704,344.4
-15.07768,131.09209,335.4
-15.06833,131.08075,331.1
-15.14215,130.43839,345.1
-15.15047,131.28928,349.5
-15.14424,130.42004,336.6
-15.14163,130.39366,331.1
-15.44943,130.73724,334.4
-14.65076,130.64767,367
-14.6695,130.675,355.5
-15.42181,130.53088,337.3
-14.21436,130.70943,367
-15.1553,131.29311,367
-15.43754,130.74579,343.2
-15.25284,131.18158,334.9
-15.16025,131.20554,367
-15.15501,131.20491,349.9
-15.14607,131.19044,367
-15.15093,131.14841,340.4
-15.12843,131.15898,333.1
-15.12917,131.15245,333.4
-15.11906,131.1478,352.6
-15.10893,131.14325,367
-15.10966,131.13672,336.5
-15.21914,131.19749,346.1
-15.44793,130.73953,338
-15.17906,131.31508,334
-14.7083,130.69321,367
-14.70327,130.68939,346.9
-14.7111,130.69276,347.9
-14.70067,130.68861,367
-14.69567,130.68468,341.5
-14.6799,130.67955,338.7
-14.32547,130.6676,337.7
-14.31933,130.67377,335
-14.32051,130.66339,340.4
-15.01031,131.78912,334.3
-15.01044,131.78499,332
-15.02047,131.78636,341.6
-12.67909,133.91013,332.5
-12.67961,133.90617,356.1
-14.60802,130.62393,367
-14.6247,130.63626,338.7
-14.61471,130.62769,343
-13.03976,141.81317,332.9
-14.62294,130.63663,350.2
-14.66492,130.66731,354.1
-12.35997,136.47586,336.4
-15.27012,131.17026,355.3
-14.91247,131.8058,340.2
-14.28229,130.73045,367
-14.33459,130.68289,336
-15.21534,131.32413,344
-15.2272,131.31259,340.8
-14.63967,130.64911,367
-14.64906,130.61427,333
-14.64502,130.65015,338.7
-15.09781,130.58546,338.5
-15.075,130.59209,331.4
-13.65014,130.60117,335.9
-13.64561,130.59375,334.7
-13.63654,130.57895,367
-12.65675,134.38818,340.8
-12.97338,134.20883,340.3
-12.72916,134.17915,333.4
-12.72966,134.17537,349.8
-12.72651,134.1673,352.9
-12.69671,134.03831,367
-12.69608,134.03796,367
-12.94996,135.05882,335.5
-12.94416,135.04254,332
-12.8777,134.48956,347.8
-12.88224,134.48653,330.5
-13.09468,134.27563,337.6
-13.12528,134.2991,342.8
-12.63846,134.48964,344.5
-12.67111,134.46104,336.3
-12.65723,134.44075,336.3
-12.64513,134.4124,354.6
-12.61062,134.42238,345
-12.89032,134.23189,342.2
-12.89327,134.2283,337.1
-12.88451,134.23079,339.2
-12.69137,134.04137,344.4
-12.90304,134.48576,341.4
-12.89993,134.47797,343.1
-13.02059,134.25006,346.5
-13.00817,134.24841,339.8
-13.0823,134.43684,341.8
-13.07853,134.44337,341.4
-13.06034,134.48549,334.1
-13.05527,134.49225,350.6
-13.05576,134.48862,356.4
-12.80418,134.63983,332.2
-13.00138,134.30089,350
-13.08467,134.24333,331.9
-13.08103,134.23901,339
-13.76557,130.24637,367
-13.0506,130.15601,356.2
-13.80449,130.10396,344.3
-12.76055,134.53581,334.3
-12.75245,134.53471,345
-12.74384,134.53394,341.8
-13.0378,133.98515,333.3
-13.0188,134.51694,344.4
-13.01523,134.51266,337.6
-13.01117,134.51207,345.6
-12.98988,134.51659,347.2
-12.75635,134.40938,332
-12.7404,134.40764,351.1
-12.7128,134.39668,346.3
-12.48676,133.16415,332.7
-13.17249,134.63365,333
-14.29452,134.94418,338.3
-14.29097,134.94008,344.4
-14.28434,134.92839,351.6
-14.27486,134.93788,367
-13.41065,132.07114,351.7
-13.38365,132.05148,335.8
-13.36981,132.04424,348.7
-13.37998,132.05376,338.2
-13.36687,132.0412,355.1
-13.36127,132.00764,335.9
-14.29886,134.94539,343.9
-13.4809,132.09631,347.5
-13.30648,131.97359,334.6
-12.87795,134.5817,367
-13.0864,134.43733,342.2
-14.01478,131.5157,351.1
-14.02922,131.52339,335.7
-13.56889,131.47766,334.9
-13.47609,132.0957,344.6
-13.46232,132.08853,341.6
-13.42926,132.07899,349.1
-13.57845,131.47942,342.7
-13.57413,131.47272,335.1
-13.18105,134.63115,343.4
-13.10068,134.18707,336.5
-13.07724,134.17239,342.2
-13.21,135.65556,338
-14.14039,130.03046,351.9
-12.82829,134.33719,346.6
-12.82732,134.34448,332.5
-12.90002,134.22191,341.7
-12.89377,134.22455,334
-12.79791,134.53369,332.7
-13.03084,134.48888,343.1
-12.97267,134.52171,336.2
-12.96054,134.5197,345.5
-12.90825,134.50882,356.1
-12.84486,134.2442,347.4
-12.80777,134.23878,331.8
-12.73454,134.60164,342.1
-12.83089,134.442,333.8
-12.77842,134.43111,350.4
-12.63693,135.82858,330.7
-12.25887,135.48074,333.2
-12.25703,135.46614,339.2
-12.25324,135.46561,336
-12.58965,135.92305,332.8
-12.59978,133.66476,351.1
-14.61657,126.92503,335.6
-12.62698,134.07893,350.3
-12.69082,132.2104,367
-13.05987,132.922,345.1
-13.05644,132.91248,345.8
-13.06014,132.91411,349.1
-12.85855,132.74947,346.7
-14.73746,126.75999,339.5
-13.00352,132.96121,330.5
-12.98045,132.96251,330.3
-13.02675,132.95877,351.5
-13.01144,132.97089,340.2
-13.00472,132.95178,330.7
-13.12084,132.91286,337.7
-12.87735,132.93028,336.1
-12.73083,132.47171,335.2
-15.1931,131.33463,367
-15.18862,131.32764,338.7
-15.17788,131.32953,352.8
-15.17895,131.31996,337.7
-15.17792,131.32463,351.9
-15.33593,130.76099,352.6
-15.33914,130.7608,367
-15.08735,131.0977,355.2
-12.73288,133.88971,347.6
-12.72293,133.90036,347.6
-12.7182,133.90376,345.5
